customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges,TotalCharges1
6229-UOLQL,Male,0,Yes,Yes,56,0,No phone service,DSL,Yes,Yes,No,1,1,0,One year,Yes,Mailed check,52.0,0,2884.9,255.6
2362-IBOOY,Male,0,No,No,36,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,84.75,1,3050.15,2395.05
3137-LUPIX,Female,0,No,No,4,1,Yes,DSL,No,No,No,1,1,0,Month-to-month,Yes,Mailed check,64.4,0,253.0,70.6
0843-WTBXE,Male,0,No,No,53,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,No,Bank transfer (automatic),85.45,1,4517.25,5083.55
6143-JQKEA,Male,0,No,No,10,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Credit card (automatic),45.8,0,436.2,389.6
8676-OOQEJ,Male,0,No,No,4,0,No phone service,DSL,No,No,No,1,0,0,Month-to-month,No,Electronic check,30.5,0,118.4,644.5
5515-IDEJJ,Male,0,Yes,Yes,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.9,1,19.9,523.5
9701-CDXHR,Female,0,Yes,No,51,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,No,Mailed check,69.15,0,3649.6,39.3
7450-NWRTR,Male,1,No,No,12,1,Yes,Fiber optic,No,No,Yes,0,1,1,Month-to-month,Yes,Electronic check,99.45,1,1200.15,989.05
8124-NZVGJ,Female,0,No,No,6,0,No phone service,DSL,No,No,No,1,1,1,One year,Yes,Mailed check,49.25,0,255.6,2406.1
2162-FRZAA,Male,0,Yes,Yes,63,0,No phone service,DSL,No,Yes,Yes,1,0,0,Two year,No,Bank transfer (automatic),39.35,0,2395.05,638.55
5376-DEQCP,Female,0,No,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,70.6,1,70.6,191.1
5118-MUEYH,Female,0,Yes,No,48,1,Yes,Fiber optic,No,Yes,No,1,1,1,Month-to-month,Yes,Credit card (automatic),105.1,0,5083.55,4524.05
9095-HFAFX,Female,0,No,No,5,1,No,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Credit card (automatic),81.0,1,389.6,4664.2
5627-TVBPP,Female,0,No,Yes,35,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Credit card (automatic),20.1,0,644.5,3470.8
2379-ENZGV,Male,0,No,No,6,1,No,Fiber optic,No,Yes,No,0,1,0,Month-to-month,Yes,Electronic check,84.85,1,523.5,6910.3
3936-QQFLL,Male,0,No,No,2,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.75,0,39.3,4014.2
2589-AYCRP,Female,0,No,No,50,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),19.75,0,989.05,1288.0
4067-HLYQI,Female,0,No,No,33,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),70.4,0,2406.1,2277.65
5124-EOGYE,Male,0,No,No,31,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,20.45,0,638.55,6375.8
5057-RKGLH,Female,0,Yes,Yes,9,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,20.35,0,191.1,24.8
0292-WEGCH,Female,0,Yes,Yes,54,1,Yes,DSL,No,Yes,Yes,1,1,1,Month-to-month,Yes,Electronic check,86.2,0,4524.05,5251.75
8910-ICHIU,Female,0,No,No,46,1,No,Fiber optic,Yes,Yes,Yes,0,1,0,One year,Yes,Credit card (automatic),95.65,0,4664.2,1505.45
4097-YODCF,Male,0,No,Yes,34,1,Yes,Fiber optic,Yes,Yes,No,0,1,1,One year,Yes,Electronic check,103.8,0,3470.8,6903.1
9715-WZCLW,Male,0,Yes,Yes,71,1,Yes,Fiber optic,Yes,No,No,0,1,1,Two year,Yes,Electronic check,97.2,0,6910.3,913.3
9786-YWNHU,Female,0,Yes,Yes,63,1,No,DSL,Yes,Yes,Yes,1,0,0,Two year,No,Mailed check,63.55,0,4014.2,5535.8
6407-GSJNL,Female,0,No,No,51,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),24.95,0,1288.0,815.55
6005-OBZPH,Female,1,No,No,26,1,Yes,Fiber optic,No,Yes,No,0,1,0,Month-to-month,Yes,Electronic check,89.15,1,2277.65,1411.65
4049-ZPALD,Female,0,Yes,No,64,1,No,Fiber optic,Yes,No,Yes,0,1,1,Two year,Yes,Bank transfer (automatic),99.0,0,6375.8,5602.25
7932-WPTDS,Female,1,Yes,No,1,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,24.8,1,24.8,8244.3
3733-UOCWF,Male,1,Yes,No,61,1,Yes,Fiber optic,No,Yes,No,1,0,0,One year,Yes,Bank transfer (automatic),85.55,0,5251.75,741.5
6833-JMZYP,Female,0,No,No,15,1,No,Fiber optic,No,No,Yes,0,1,1,Month-to-month,Yes,Credit card (automatic),94.0,0,1505.45,4375.8
2722-VOJQL,Male,0,No,No,64,1,Yes,Fiber optic,No,Yes,No,1,1,1,One year,Yes,Credit card (automatic),105.65,1,6903.1,1008.7
1310-QRITU,Female,0,No,No,18,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,50.3,0,913.3,5968.4
8961-QDZZJ,Female,0,Yes,Yes,57,1,No,Fiber optic,No,Yes,No,0,1,1,One year,Yes,Electronic check,95.0,0,5535.8,3096.9
9715-SBVSU,Male,0,Yes,Yes,14,1,No,DSL,Yes,Yes,No,0,0,1,Two year,Yes,Bank transfer (automatic),61.4,0,815.55,3901.25
8490-BXHEO,Male,1,No,No,18,1,Yes,Fiber optic,No,Yes,No,0,0,0,Month-to-month,Yes,Credit card (automatic),80.55,0,1411.65,2613.4
7173-TETGO,Female,1,Yes,No,72,1,Yes,Fiber optic,Yes,No,No,0,0,0,Two year,No,Bank transfer (automatic),78.5,0,5602.25,853.1
7929-SKFGK,Male,0,Yes,No,70,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,No,Credit card (automatic),114.3,0,8244.3,5661.7
2300-RQGOI,Female,0,No,No,38,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,20.05,0,741.5,794.25
3563-SVYLG,Male,0,Yes,Yes,68,1,No,DSL,Yes,Yes,Yes,1,0,0,Two year,No,Credit card (automatic),62.65,0,4375.8,695.05
5228-EXCET,Male,0,No,No,13,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,80.85,1,1008.7,160.8
6435-VWCCY,Male,1,Yes,No,65,1,Yes,Fiber optic,Yes,Yes,No,0,1,0,Two year,Yes,Credit card (automatic),92.7,0,5968.4,5552.05
4998-IKFSE,Female,0,No,No,30,1,Yes,Fiber optic,No,No,Yes,0,1,1,Month-to-month,No,Electronic check,100.45,0,3096.9,3275.15
8630-QSGXK,Male,0,Yes,No,51,1,Yes,DSL,No,No,No,1,1,1,Two year,Yes,Bank transfer (automatic),75.2,0,3901.25,4236.6
2455-USLMV,Female,0,No,No,31,1,Yes,Fiber optic,Yes,No,Yes,0,0,0,Month-to-month,Yes,Credit card (automatic),84.75,0,2613.4,54.5
7394-FKDNK,Female,0,Yes,No,9,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,No,Electronic check,89.45,1,853.1,1174.35
9488-FVZCC,Female,0,Yes,Yes,72,1,Yes,DSL,Yes,Yes,Yes,1,0,1,Two year,Yes,Bank transfer (automatic),79.5,0,5661.7,741.7
6331-LWDTQ,Male,0,No,No,10,1,Yes,DSL,No,No,No,0,1,1,Month-to-month,Yes,Credit card (automatic),72.15,1,794.25,3019.25
5995-WWKKG,Female,0,No,No,37,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Electronic check,19.8,0,695.05,962.9
1597-FZREH,Female,0,No,No,2,1,No,DSL,No,No,Yes,1,1,1,Month-to-month,No,Electronic check,76.4,1,160.8,4759.75
7879-CGSFV,Male,0,No,No,55,1,No,Fiber optic,Yes,Yes,No,0,1,1,One year,Yes,Mailed check,100.9,0,5552.05,1498.35
9921-EZKBY,Male,0,No,Yes,33,1,Yes,Fiber optic,Yes,No,Yes,0,0,1,Month-to-month,Yes,Bank transfer (automatic),95.3,0,3275.15,1233.15
7432-FFVAR,Female,0,Yes,Yes,46,1,No,Fiber optic,No,No,Yes,1,0,1,One year,No,Bank transfer (automatic),90.95,0,4236.6,4882.8
7246-ZGQDF,Female,0,No,Yes,1,1,No,DSL,Yes,No,No,1,0,0,Month-to-month,No,Electronic check,54.5,0,54.5,5411.65
7000-WCEVQ,Female,1,No,No,20,1,Yes,DSL,No,No,No,0,0,1,Month-to-month,Yes,Mailed check,61.6,1,1174.35,19.65
0727-IWKVK,Male,0,Yes,No,9,1,No,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Electronic check,79.9,1,741.7,148.05
5959-BELXA,Male,1,No,No,32,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Credit card (automatic),96.15,1,3019.25,3930.55
4456-RHSNB,Female,0,Yes,Yes,19,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,Yes,Bank transfer (automatic),49.6,0,962.9,6895.5
3512-IZIKN,Female,0,Yes,No,70,1,Yes,DSL,Yes,No,Yes,1,0,0,Two year,No,Credit card (automatic),65.3,1,4759.75,84.65
2481-SBOYW,Female,0,No,Yes,61,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Credit card (automatic),25.0,0,1498.35,6856.95
7109-MFBYV,Male,0,No,No,26,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Electronic check,45.45,0,1233.15,2658.8
1833-TCXKK,Male,0,Yes,No,45,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,Month-to-month,Yes,Bank transfer (automatic),107.75,0,4882.8,3766.2
1832-PEUTS,Male,0,Yes,Yes,62,1,Yes,Fiber optic,No,No,Yes,0,1,0,Two year,Yes,Credit card (automatic),89.1,0,5411.65,69.55
6141-OOXUQ,Male,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,19.65,1,19.65,129.55
8660-BUETV,Female,0,No,No,3,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,44.75,0,148.05,347.25
0580-PIQHM,Female,0,Yes,Yes,41,1,Yes,Fiber optic,Yes,Yes,Yes,0,0,1,One year,Yes,Bank transfer (automatic),101.6,0,3930.55,581.7
5696-CEIQJ,Male,0,Yes,Yes,67,1,No,Fiber optic,No,Yes,Yes,1,1,1,Two year,No,Bank transfer (automatic),103.15,0,6895.5,354.05
7503-ZGUZJ,Male,0,No,No,1,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Mailed check,84.65,1,84.65,929.45
1696-HXOWK,Female,0,Yes,No,71,1,Yes,Fiber optic,Yes,Yes,No,0,1,0,One year,No,Mailed check,95.65,0,6856.95,679.0
3026-ATZYV,Female,0,Yes,Yes,37,1,No,DSL,Yes,Yes,No,0,1,1,One year,No,Bank transfer (automatic),75.1,0,2658.8,3846.75
4012-YCFAI,Male,0,Yes,No,60,1,No,DSL,Yes,Yes,No,1,0,0,Two year,Yes,Mailed check,61.35,0,3766.2,4480.7
2506-TNFCO,Female,1,Yes,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,69.55,1,69.55,44.35
9970-QBCDA,Female,0,No,No,6,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Credit card (automatic),19.7,0,129.55,499.4
8718-PTMEZ,Female,0,No,No,13,0,No phone service,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Electronic check,31.05,1,347.25,1553.2
9496-IVVRP,Female,0,Yes,Yes,11,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,No,Bank transfer (automatic),51.0,0,581.7,219.5
2207-OBZNX,Male,0,No,No,7,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,Yes,Mailed check,51.0,1,354.05,5311.85
2657-VPXTA,Female,0,Yes,Yes,10,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,88.85,0,929.45,586.05
6551-VLJMV,Male,0,Yes,No,34,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),20.05,0,679.0,2576.8
1221-GHZEP,Female,0,No,No,62,1,No,DSL,Yes,No,No,1,0,1,Two year,Yes,Mailed check,65.1,0,3846.75,6435.25
9289-LBQVU,Male,0,Yes,No,64,1,Yes,DSL,No,Yes,No,1,0,1,One year,Yes,Mailed check,70.15,0,4480.7,1993.25
6142-VSJQO,Female,0,Yes,Yes,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),44.35,1,44.35,1923.85
3458-IDMFK,Male,0,No,No,25,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Mailed check,20.75,0,499.4,939.8
6933-FHBZC,Female,0,No,No,26,1,No,DSL,No,Yes,Yes,0,0,0,One year,Yes,Mailed check,56.05,0,1553.2,84.6
0221-NAUXK,Male,0,No,Yes,10,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Bank transfer (automatic),19.95,0,219.5,3092.65
9770-KXGQU,Female,0,No,No,53,1,Yes,Fiber optic,Yes,Yes,Yes,0,1,0,One year,No,Mailed check,98.6,0,5311.85,415.55
6437-UKHMV,Female,0,No,No,7,1,No,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,79.7,1,586.05,5986.55
6538-POCHL,Male,0,No,No,33,1,No,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Credit card (automatic),79.0,0,2576.8,5487.0
6726-NNFWD,Female,1,Yes,No,71,1,No,Fiber optic,No,Yes,Yes,0,0,1,Two year,No,Credit card (automatic),89.45,0,6435.25,651.5
3002-WQZWT,Female,0,No,No,29,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,74.2,0,1993.25,45.4
4277-UDIEF,Male,0,Yes,Yes,24,1,Yes,DSL,Yes,No,No,1,1,1,Month-to-month,No,Bank transfer (automatic),81.0,0,1923.85,73.65
1208-NBVFH,Male,0,Yes,Yes,20,1,No,DSL,No,No,Yes,0,0,0,Month-to-month,Yes,Electronic check,49.6,0,939.8,2405.05
4912-PIGUY,Female,0,No,No,1,1,Yes,Fiber optic,No,No,No,0,1,0,Month-to-month,Yes,Electronic check,84.6,0,84.6,4458.15
1114-CENIM,Male,0,No,Yes,54,1,Yes,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Credit card (automatic),55.0,1,3092.65,6856.45
6060-DRTNL,Female,1,No,No,5,1,No,Fiber optic,No,No,Yes,0,1,0,Month-to-month,Yes,Mailed check,84.85,1,415.55,50.75
2725-TTRIQ,Female,0,Yes,Yes,72,1,Yes,DSL,Yes,No,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),84.2,0,5986.55,4735.2
3374-TTZTK,Male,0,Yes,No,52,1,No,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Electronic check,106.3,0,5487.0,682.15
8990-ZXLSU,Female,0,No,No,9,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,No,Electronic check,69.05,0,651.5,4525.8
2275-RBYQS,Female,0,No,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,45.4,0,45.4,321.05
8473-VUVJN,Male,1,No,No,1,1,Yes,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Electronic check,73.65,1,73.65,335.65
6289-CPNLD,Male,0,Yes,Yes,33,1,No,DSL,No,No,Yes,1,1,1,One year,Yes,Mailed check,73.9,1,2405.05,1424.4
5536-SLHPM,Female,0,Yes,No,55,1,Yes,Fiber optic,No,No,Yes,0,0,0,Month-to-month,Yes,Electronic check,77.75,1,4458.15,1748.55
4419-UJMUS,Male,0,Yes,Yes,69,1,Yes,Fiber optic,No,No,No,1,1,1,Two year,Yes,Electronic check,99.35,0,6856.45,474.9
7794-JASDG,Male,0,No,No,1,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,Yes,Mailed check,50.75,0,50.75,668.4
7609-YBPXG,Male,0,No,No,54,1,Yes,DSL,Yes,No,Yes,1,1,1,Two year,No,Bank transfer (automatic),87.1,0,4735.2,926.25
5519-TEEUH,Male,0,No,Yes,33,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Mailed check,20.15,0,682.15,1077.95
7856-GANIL,Male,1,Yes,No,45,1,Yes,Fiber optic,No,Yes,Yes,1,1,0,One year,Yes,Bank transfer (automatic),98.7,0,4525.8,2541.25
0804-XBFBV,Female,0,No,Yes,11,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,No,Electronic check,25.2,0,321.05,46.0
2676-OXPPQ,Male,0,No,No,6,1,No,DSL,Yes,Yes,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),55.7,0,335.65,1156.1
3703-TTEPD,Male,0,No,No,21,1,No,DSL,Yes,No,Yes,0,1,0,Month-to-month,No,Bank transfer (automatic),65.35,0,1424.4,3694.45
2799-TSLAG,Female,0,Yes,Yes,65,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Bank transfer (automatic),25.3,0,1748.55,382.8
0196-VULGZ,Female,1,Yes,No,6,1,Yes,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,84.35,1,474.9,1167.8
8837-VVWLQ,Female,0,No,No,8,1,No,Fiber optic,Yes,No,No,0,1,0,Month-to-month,No,Electronic check,84.95,1,668.4,746.75
2696-NARTR,Male,0,No,No,11,1,No,Fiber optic,No,No,No,1,0,0,Month-to-month,Yes,Electronic check,73.85,1,926.25,3912.9
2208-NKVVH,Male,0,Yes,Yes,43,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,24.25,0,1077.95,368.85
7614-QVWQL,Male,0,Yes,Yes,49,0,No phone service,DSL,No,Yes,No,0,1,1,One year,Yes,Bank transfer (automatic),51.8,1,2541.25,20.2
1976-CFOCS,Female,1,Yes,No,1,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Electronic check,46.0,1,46.0,1654.7
4631-OACRM,Male,1,No,No,15,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,79.4,1,1156.1,1940.85
7139-JZFVG,Male,0,Yes,Yes,60,1,No,DSL,Yes,Yes,Yes,0,0,0,Two year,No,Bank transfer (automatic),60.5,0,3694.45,221.7
4987-GQWPO,Male,0,No,No,17,0,No phone service,DSL,No,No,No,0,0,0,Month-to-month,No,Credit card (automatic),25.1,0,382.8,1794.65
3755-JBMNH,Male,1,Yes,No,16,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),71.8,1,1167.8,5289.8
1757-TCATG,Male,0,Yes,Yes,35,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),20.05,0,746.75,501.2
6345-ULYRW,Male,1,Yes,No,44,1,Yes,Fiber optic,No,Yes,No,0,0,1,One year,No,Mailed check,88.4,1,3912.9,6140.85
4776-XSKYQ,Female,0,Yes,Yes,12,0,No phone service,DSL,No,No,No,1,0,0,One year,No,Credit card (automatic),30.25,0,368.85,48.45
8048-DSDFQ,Male,0,No,No,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.2,0,20.2,309.25
5753-QQWPW,Female,0,No,No,28,1,No,DSL,Yes,Yes,No,1,0,0,One year,Yes,Electronic check,59.9,0,1654.7,201.1
6010-DDPPW,Male,0,Yes,No,70,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),25.15,0,1940.85,6179.35
1809-DMJHQ,Female,0,No,Yes,5,1,No,DSL,No,No,No,0,0,0,Month-to-month,No,Mailed check,46.0,1,221.7,2838.7
6693-FRIRW,Male,0,No,No,18,1,No,Fiber optic,No,Yes,Yes,0,1,1,Month-to-month,No,Credit card (automatic),101.3,0,1794.65,55.7
6586-MYGKD,Male,0,Yes,No,70,1,Yes,DSL,Yes,No,No,1,1,1,Two year,Yes,Credit card (automatic),76.95,0,5289.8,4589.85
3173-NVMPX,Female,0,Yes,Yes,9,1,Yes,DSL,No,Yes,No,0,0,0,Month-to-month,Yes,Mailed check,55.3,0,501.2,3735.45
0248-PGHBZ,Female,1,No,No,67,1,No,Fiber optic,Yes,Yes,No,1,1,0,Two year,Yes,Bank transfer (automatic),92.45,0,6140.85,70.15
0623-GDISB,Female,0,No,No,1,1,No,DSL,Yes,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),48.45,0,48.45,477.55
2892-GESUL,Female,0,Yes,Yes,18,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Mailed check,19.35,0,309.25,2553.7
6923-EFPNL,Male,0,No,No,4,1,Yes,DSL,No,No,No,0,0,0,Month-to-month,No,Credit card (automatic),51.75,1,201.1,1342.15
7472-EQOAV,Male,1,Yes,Yes,71,1,No,Fiber optic,Yes,Yes,Yes,0,0,0,One year,Yes,Bank transfer (automatic),86.7,0,6179.35,1216.35
9574-RKJIF,Male,0,Yes,Yes,30,1,Yes,Fiber optic,Yes,Yes,No,0,1,0,Month-to-month,Yes,Electronic check,94.4,1,2838.7,7578.05
2043-WVTQJ,Male,0,Yes,No,1,1,No,DSL,Yes,No,Yes,0,0,0,Month-to-month,No,Mailed check,55.7,0,55.7,2603.95
8034-RYTVV,Female,0,No,No,55,1,Yes,Fiber optic,Yes,No,Yes,0,0,0,One year,Yes,Credit card (automatic),84.25,0,4589.85,42.7
3863-QSTYI,Male,0,No,No,59,1,No,DSL,No,No,Yes,1,1,0,Month-to-month,Yes,Electronic check,64.65,0,3735.45,6056.9
2619-WFQWU,Female,0,No,No,1,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Mailed check,70.15,1,70.15,2983.65
5044-LRQAQ,Female,0,Yes,No,7,1,No,Fiber optic,No,No,No,0,0,0,Month-to-month,Yes,Bank transfer (automatic),69.2,0,477.55,689.35
1716-LSAMB,Male,0,Yes,Yes,45,1,No,DSL,Yes,No,No,1,0,0,Two year,No,Bank transfer (automatic),54.65,0,2553.7,2025.1
1333-PBMXB,Female,0,Yes,Yes,54,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Bank transfer (automatic),24.75,0,1342.15,1747.2
6546-OPBBH,Male,0,Yes,Yes,51,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,One year,Yes,Mailed check,23.95,0,1216.35,4657.95
5985-BEHZK,Female,1,Yes,No,72,1,Yes,Fiber optic,No,Yes,Yes,0,1,1,One year,No,Credit card (automatic),105.0,0,7578.05,296.1
9127-QRZMH,Male,0,Yes,No,44,1,No,DSL,Yes,Yes,No,1,0,0,One year,Yes,Bank transfer (automatic),59.85,0,2603.95,8016.6
5919-VCZYM,Male,0,No,No,2,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.05,0,42.7,81.1
9644-KVCNC,Female,0,No,No,66,1,Yes,Fiber optic,No,No,Yes,0,1,0,One year,Yes,Bank transfer (automatic),92.15,0,6056.9,433.5
2137-DQMEV,Male,0,Yes,Yes,68,0,No phone service,DSL,Yes,Yes,No,0,1,0,One year,No,Mailed check,44.8,0,2983.65,20.55
8174-LNWMW,Female,0,No,No,31,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Credit card (automatic),20.9,0,689.35,6428.4
9279-CJEOJ,Female,1,No,No,21,1,Yes,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Bank transfer (automatic),95.4,0,2025.1,5883.85
7964-VEXDG,Male,0,No,Yes,21,1,Yes,Fiber optic,Yes,No,No,0,0,0,Month-to-month,No,Electronic check,80.35,0,1747.2,1043.8
2404-JIBFC,Female,0,Yes,Yes,55,1,Yes,DSL,Yes,No,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),85.1,0,4657.95,6252.9
0778-NELLA,Male,0,No,No,9,0,No phone service,DSL,No,No,No,0,1,0,Month-to-month,Yes,Credit card (automatic),34.7,1,296.1,1857.25
8029-XYPWT,Male,1,Yes,No,71,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,1,Two year,Yes,Bank transfer (automatic),115.05,0,8016.6,146.4
4614-NUVZD,Female,0,No,No,1,1,No,Fiber optic,No,No,No,0,0,1,Month-to-month,Yes,Electronic check,81.1,1,81.1,240.45
4632-PAOYU,Male,0,Yes,Yes,22,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Mailed check,19.95,0,433.5,1724.15
3803-KMQFW,Female,0,Yes,Yes,1,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,No,Mailed check,20.55,1,20.55,315.3
6804-GDMOI,Female,0,No,No,61,1,Yes,Fiber optic,No,No,Yes,1,1,1,Two year,Yes,Electronic check,106.6,1,6428.4,429.55
2990-OGYTD,Female,0,Yes,No,67,1,Yes,DSL,No,Yes,Yes,1,1,1,Two year,No,Bank transfer (automatic),86.15,0,5883.85,356.15
6646-JPPHA,Female,1,No,No,14,1,No,Fiber optic,Yes,Yes,No,0,0,0,Month-to-month,No,Electronic check,78.85,0,1043.8,488.25
9572-MTILT,Male,0,Yes,No,59,1,Yes,Fiber optic,Yes,Yes,Yes,1,1,0,Month-to-month,Yes,Electronic check,106.75,1,6252.9,55.7
7658-UYUQS,Male,1,Yes,No,21,1,No,Fiber optic,No,No,Yes,0,1,0,Month-to-month,No,Bank transfer (automatic),86.55,0,1857.25,1298.7
7880-XSOJX,Male,0,No,No,4,0,No phone service,DSL,Yes,Yes,No,1,0,0,Month-to-month,No,Mailed check,42.4,0,146.4,1378.75
9611-CTWIH,Female,0,No,No,3,1,No,Fiber optic,No,No,No,0,1,1,Month-to-month,Yes,Electronic check,89.45,1,240.45,973.45
4589-IUAJB,Male,0,Yes,No,70,1,Yes,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),24.25,0,1724.15,384.25
0329-GTIAJ,Female,0,No,No,3,1,No,Fiber optic,No,Yes,No,1,1,1,Month-to-month,Yes,Electronic check,97.9,1,315.3,8543.25
8746-BFOAJ,Male,1,No,No,21,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),20.5,0,429.55,389.95
8457-XIGKN,Male,0,No,No,20,1,No,No,No internet service,No internet service,No internet service,0,0,0,Month-to-month,Yes,Credit card (automatic),19.6,0,356.15,5731.85
6072-NUQCB,Male,0,Yes,Yes,22,1,No,No,No internet service,No internet service,No internet service,0,0,0,One year,No,Bank transfer (automatic),20.25,0,488.25,20.65
6629-CZTTH,Male,0,No,No,1,1,No,DSL,No,No,No,0,0,1,Month-to-month,Yes,Mailed check,55.7,1,55.7,4275.75
8838-GPHZP,Female,0,No,No,63,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,Yes,Mailed check,20.6,0,1298.7,84.5
8750-QWZAJ,Female,0,Yes,Yes,70,1,No,No,No internet service,No internet service,No internet service,0,0,0,Two year,No,Bank transfer (automatic),19.8,0,1378.75,1924.1
5364-EVNIB,Male,0,No,No,13,1,No,Fiber optic,No,Yes,Yes,0,0,0,Month-to-month,Yes,Electronic check,79.8,1,973.45,669.85
6918-UMQCG,Female,0,No,No,5,1,No,Fiber optic,No,No,No,0,1,0,Month-to-month,No,Electronic check,80.2,0,384.25,5784.3
