gender,tenure,PhoneService,TechSupport,StreamingTV,StreamingMovies,Churn,TotalCharges
Female,42,1,0,1,1,1,4400.75
Male,72,1,1,1,1,0,8033.1
Male,62,1,0,0,0,0,1253.65
Female,6,1,0,1,0,0,552.65
Male,48,1,0,0,0,0,1036.0
Male,35,1,1,1,1,0,4025.5
Male,52,1,0,0,0,0,928.4
Female,1,0,0,0,0,0,24.9
Male,6,1,0,1,0,1,460.25
Female,71,1,1,1,1,0,6506.15
Female,67,1,0,0,0,0,5598.3
Male,60,1,0,0,1,0,4374.55
Male,23,0,1,0,0,0,678.75
Male,39,0,1,1,1,0,2191.7
Male,15,1,0,0,0,0,239.75
Male,53,1,0,1,1,1,5485.5
Male,24,1,0,0,0,0,609.05
Female,37,1,0,0,0,0,683.75
Female,5,1,0,0,1,1,404.2
Female,50,1,1,1,1,0,5189.75
Female,54,1,0,1,1,0,5060.9
Female,3,1,0,0,0,0,233.65
Male,68,1,1,1,1,1,7176.55
Male,5,1,1,0,0,0,291.45
Male,33,1,0,0,0,0,689.75
Female,41,1,0,1,1,0,3263.9
Female,34,0,1,1,1,0,1993.2
Female,13,1,0,0,0,0,254.5
Female,20,1,0,0,0,0,347.65
Female,51,1,0,0,0,0,967.9
Female,3,1,0,0,1,1,242.95
Female,41,1,0,0,0,0,1841.9
Female,13,1,0,0,0,0,232.1
Male,35,1,0,0,0,0,809.25
Male,12,1,1,0,0,1,866.45
Male,4,1,1,0,1,0,360.55
Female,43,0,0,1,1,1,2076.2
Female,12,0,1,0,0,0,355.9
Male,68,1,0,1,1,1,7299.65
Male,25,1,0,1,0,1,2291.2
Female,7,1,0,0,0,0,129.15
Male,66,1,1,1,1,1,7491.75
Female,53,1,1,1,1,0,5835.5
Male,63,1,0,1,1,0,7031.45
Female,70,1,1,1,1,1,7723.9
Male,27,0,0,0,1,1,1032.0
Female,1,1,0,0,0,1,70.75
Female,5,1,0,0,0,0,109.6
Female,37,1,0,0,0,0,727.8
Male,3,0,0,1,0,1,130.75
Female,12,1,0,0,0,0,893.0
Female,38,1,0,0,0,0,763.1
Female,9,1,0,0,1,0,781.4
Male,13,1,0,0,1,0,902.25
Male,29,1,0,1,1,1,2653.65
Female,47,1,0,0,0,0,1016.7
Male,61,1,1,1,0,0,5943.65
Male,16,1,0,0,0,0,275.7
Female,41,1,1,1,1,0,3126.45
Female,43,1,0,0,0,0,1070.15
Female,36,1,0,1,0,1,3457.9
Female,6,1,0,0,1,0,340.4
Female,58,1,1,0,0,0,4299.2
Male,19,1,1,1,0,0,1093.2
Male,11,1,0,0,0,0,521.9
Female,39,0,1,0,0,0,1630.4
Female,8,1,0,1,0,0,713.6
Female,26,1,0,0,0,0,1265.65
Female,53,1,0,0,0,0,4003.85
Female,70,1,0,0,0,0,1401.4
Male,1,0,0,1,1,1,45.3
Male,59,1,0,0,0,0,1510.5
Male,2,1,0,1,1,1,178.1
Male,7,0,0,0,0,0,264.8
Female,12,1,0,0,0,1,480.6
Male,59,1,1,1,1,0,4541.9
Male,61,1,1,1,1,0,4976.15
Male,72,1,0,1,1,0,7542.25
Female,13,1,0,0,0,0,251.25
Female,64,1,0,0,0,0,1595.5
Male,1,0,0,0,0,1,23.45
Female,10,1,1,0,1,0,685.55
Female,65,1,0,0,0,0,3874.1
Female,62,1,1,1,1,0,6891.4
Female,55,1,1,1,1,0,4916.95
Female,25,1,0,0,0,0,1373.0
Male,1,0,0,0,0,1,29.7
Male,1,1,0,0,0,0,49.8
Female,59,1,0,1,1,1,6039.9
Male,64,1,0,0,0,0,1548.65
Male,36,1,0,1,1,0,3440.25
Female,3,1,0,0,0,1,151.3
Male,61,1,0,0,1,0,4226.7
Male,26,0,0,1,0,0,1023.75
Female,1,1,0,0,1,1,55.4
Female,1,1,0,1,0,1,90.6
Male,68,1,0,1,1,0,7074.4
Male,2,1,0,1,0,1,156.35
Female,72,1,1,0,0,0,6849.75
Female,71,0,1,0,1,0,3263.6
Male,57,1,0,0,0,0,1252.85
Male,4,1,0,0,0,0,67.55
Female,1,1,0,0,0,0,70.2
Male,72,1,1,0,1,0,5750.0
Male,21,1,0,1,1,0,1549.75
Female,71,1,0,0,0,0,1810.55
Female,29,1,0,1,1,1,2952.85
Female,69,1,1,1,1,0,7467.55
Female,64,1,1,1,1,0,5484.4
Male,16,1,0,0,0,0,294.9
Female,4,1,0,0,0,0,97.5
Female,52,1,1,1,1,1,5916.45
Male,2,1,0,0,0,1,113.35
Male,1,1,0,0,0,0,19.95
Male,18,0,0,0,0,0,476.8
Female,2,1,0,0,0,0,101.65
Female,19,1,0,0,1,0,1130.85
Female,40,1,0,0,1,0,3532.25
Female,66,1,0,1,1,0,6891.45
Male,21,1,0,0,0,0,1570.7
Male,8,1,1,1,0,0,520.95
Female,72,1,1,1,1,0,7854.9
Female,48,1,1,1,0,0,3581.4
Male,69,1,0,0,0,0,1447.9
Male,72,1,1,1,1,0,8547.15
Female,14,1,0,0,0,0,727.85
Male,6,1,0,1,0,0,357.6
Female,8,1,0,0,0,0,159.35
Female,17,1,0,0,0,0,280.85
Male,65,1,1,0,1,0,6069.25
Female,57,1,1,0,0,0,3274.35
Male,13,1,0,1,1,1,1359.0
Male,19,1,0,1,1,1,1777.9
Female,56,1,0,1,1,0,6109.65
Female,14,1,0,0,1,0,1122.4
Male,52,0,0,0,1,0,2020.9
Female,58,1,1,0,0,0,3795.45
Female,47,1,1,1,0,1,4504.55
Female,67,0,1,1,1,0,3579.15
Male,2,0,0,0,0,0,49.7
Male,6,1,0,0,0,0,276.5
Male,71,1,1,1,1,0,8175.9
Female,46,1,0,0,0,0,890.35
Female,5,1,1,0,0,1,259.8
Male,67,1,0,0,0,0,5588.8
Male,3,1,0,0,0,0,50.6
Female,3,1,0,0,0,0,58.0
Male,52,1,0,1,1,1,5568.35
Female,42,1,0,0,0,1,2203.65
Male,50,1,0,0,0,0,938.95
Male,23,1,0,0,1,0,2024.1
Female,67,0,1,1,0,0,3623.95
Female,25,1,0,1,1,1,2369.05
Female,39,1,0,1,1,0,3877.95
Female,69,1,1,0,0,0,4577.9
Female,1,0,0,0,0,0,25.85
Male,32,1,0,1,1,0,2871.5
Female,9,1,0,0,0,1,672.55
Female,16,1,0,0,1,1,1573.7
Male,60,1,0,0,0,0,1270.55
Female,72,1,1,1,1,0,7711.45
Male,5,1,0,0,0,1,126.05
Female,26,1,0,1,0,0,2193.65
Male,3,1,0,0,0,1,64.55
Male,2,1,0,0,0,0,31.2
Female,2,1,0,0,0,0,38.25
Female,36,1,1,1,1,0,3348.1
Male,7,1,0,0,0,0,533.6
Female,60,0,0,1,1,0,2907.55
Female,19,1,0,0,1,0,1620.8
Male,45,1,1,0,1,0,3480.35
Male,4,1,0,0,0,0,293.85
Female,31,1,1,1,1,1,3243.45
Male,47,1,0,0,1,0,4137.2
Male,1,1,0,0,1,1,79.25
Female,1,1,0,0,0,1,44.9
Female,1,1,0,0,0,0,19.4
Female,59,1,0,0,1,0,5348.65
Male,10,1,0,0,0,1,659.65
Male,35,1,0,0,1,0,3180.5
Male,4,0,0,0,0,1,118.5
Male,32,1,0,0,1,0,3023.85
Male,43,1,0,0,0,1,3365.85
Male,4,1,0,0,1,1,195.3
Female,54,1,0,0,0,0,1031.1
Female,11,1,0,1,1,1,997.65
Female,66,1,0,1,1,0,6471.85
Male,61,1,0,1,1,0,6241.35
Male,72,1,1,1,1,0,6501.35
Male,44,0,1,1,1,0,2317.1
Male,41,1,0,0,0,0,2237.55
Male,50,1,0,1,1,0,5231.3
Male,47,1,1,1,1,1,5275.8
Male,8,1,0,0,0,0,165.5
Male,18,1,0,0,0,0,358.5
Male,72,1,1,1,1,0,6614.9
Male,1,1,0,0,1,1,80.5
Female,42,1,0,0,0,0,2421.75
Female,18,1,0,0,0,0,1294.6
Female,13,1,0,1,1,0,1299.1
Female,68,1,1,0,0,0,5733.4
Male,4,1,0,0,0,1,305.55
Male,69,1,0,1,1,0,7430.75
Male,17,1,1,0,0,1,900.5
Male,25,1,0,0,0,0,630.6
Male,43,1,0,1,1,1,3856.75
Female,59,1,0,0,0,0,1222.65
Female,5,1,0,0,0,0,374.8
Male,21,1,1,1,0,1,1625.0
Female,69,1,1,1,0,0,7234.8
Male,13,0,0,0,0,0,331.85
Male,42,1,0,1,0,1,3959.35
Male,52,1,1,0,1,0,5088.4
Male,46,1,0,0,1,1,3969.4
Male,61,1,1,0,1,0,4860.85
Male,29,0,0,0,0,0,788.05
Female,25,1,1,0,0,0,1266.35
Female,5,1,1,1,0,1,470.95
Male,15,0,0,1,1,0,688.2
Female,19,1,0,0,0,0,387.7
Male,44,1,0,0,0,0,845.25
Female,6,1,0,1,1,1,560.6
Male,58,1,1,0,0,0,4230.25
Male,62,1,0,0,0,0,4983.05
Female,70,0,1,1,1,0,4113.15
Female,1,0,0,0,0,1,25.7
Male,10,0,1,0,1,0,521.0
Male,26,1,0,0,0,0,471.85
Male,66,1,0,0,1,0,5976.9
Female,7,1,0,0,0,1,506.9
Male,51,1,1,0,0,0,4299.75
Male,72,1,1,1,0,0,7548.6
Male,65,1,0,0,0,0,1654.75
Male,2,1,0,0,0,1,80.35
Male,70,1,1,0,0,0,4551.5
Male,72,1,1,1,1,0,6227.5
Female,1,1,0,0,0,0,20.05
Female,1,1,0,0,0,1,76.4
Female,5,1,0,1,1,1,514.0
Male,3,1,0,0,0,0,57.5
Male,58,1,0,0,0,0,1474.35
Male,22,0,0,0,1,1,880.2
Male,33,1,0,1,1,0,3270.25
Male,1,1,0,0,0,1,69.95
Male,54,1,0,0,0,0,3919.15
Male,72,1,0,1,1,0,7285.7
Male,1,1,0,1,1,1,93.3
Male,3,1,0,0,0,1,169.05
Female,72,1,1,0,1,0,7658.3
Female,72,1,0,1,1,0,5959.3
Male,54,1,0,1,1,0,5295.7
Female,59,1,1,1,1,0,4693.2
Male,54,1,0,1,0,0,3512.9
Male,60,1,0,1,0,0,5231.2
Female,60,0,1,1,1,0,3603.45
Male,3,1,0,0,0,0,217.45
Female,69,1,0,1,1,0,6875.35
Female,1,1,0,0,0,0,19.25
Male,50,0,0,1,0,0,2021.35
Female,56,0,0,1,1,0,2564.95
Female,60,1,1,1,1,0,5611.75
Male,69,1,1,1,1,0,7610.1
Female,1,0,0,0,1,1,35.05
Female,1,1,0,0,0,1,73.0
Female,3,1,0,0,0,0,45.75
Male,60,1,1,1,1,0,4543.95
Female,13,0,1,0,0,0,450.4
Male,62,1,0,0,0,0,1297.35
Female,45,1,0,0,1,0,4442.75
Female,25,0,1,1,1,0,1423.15
Male,44,1,1,1,1,0,4378.35
Female,2,1,0,0,0,0,74.2
Male,33,1,0,0,0,1,2716.3
Female,1,1,0,0,0,1,70.1
Female,22,1,0,0,0,0,450.65
Female,35,0,1,0,0,0,1175.85
Female,29,1,0,0,0,0,558.8
Male,27,1,0,0,0,0,2220.1
Male,54,1,1,0,0,0,3283.05
Female,2,1,0,0,0,1,142.35
Male,57,1,0,1,0,0,4939.25
Male,62,1,1,0,0,0,4237.5
Female,15,1,0,0,0,0,335.95
Male,2,1,0,0,0,1,33.2
Female,70,1,1,1,1,0,7188.5
Female,21,1,0,0,0,0,926.25
Female,23,1,1,0,0,0,1119.35
Male,6,1,0,0,0,0,116.6
Male,4,1,0,0,0,0,68.8
Female,3,1,0,1,1,1,287.4
Female,23,1,0,1,1,0,2341.55
Male,26,0,1,1,1,0,1362.85
Female,8,1,0,0,0,0,163.6
Male,26,1,0,0,1,1,2254.2
Male,2,1,0,0,0,0,145.15
Male,67,1,1,1,1,1,7752.3
Female,71,1,0,1,1,1,6585.35
Female,59,1,1,0,1,0,4786.1
Male,39,1,0,1,1,0,3835.55
Male,21,1,0,0,0,0,397.0
Male,1,1,0,0,0,1,19.7
Female,48,1,0,0,0,0,1027.25
Female,31,0,0,0,1,0,1580.1
Female,64,1,1,1,1,0,7222.75
Male,46,1,0,0,0,0,3769.7
Female,52,1,1,1,1,0,4233.95
Female,67,1,0,0,0,0,1680.25
Female,67,1,0,0,0,0,3725.5
Female,5,1,0,0,0,1,413.65
Female,71,1,1,1,1,0,7707.7
Female,9,1,0,1,0,1,714.15
Female,26,1,0,0,1,1,2497.2
Male,71,1,1,1,1,0,8309.55
Female,32,1,0,0,0,0,601.55
Female,2,1,0,0,0,0,139.25
Female,71,1,0,0,0,0,1888.25
Female,60,0,0,0,1,0,2773.9
Female,55,1,0,1,1,0,5409.75
Male,54,1,1,1,1,1,5643.4
Male,2,1,0,1,1,1,197.7
Female,6,1,0,0,0,0,401.3
Female,48,1,0,0,1,0,3238.4
Male,63,1,0,0,0,0,1573.05
Male,1,1,0,0,0,1,79.15
Male,12,1,0,0,0,0,235.8
Male,54,0,0,0,0,0,1364.75
Female,30,1,1,1,0,0,1985.15
Female,30,1,0,0,0,1,655.85
Female,4,1,0,1,0,1,303.15
Female,40,1,1,1,1,0,4335.2
Female,9,1,1,0,0,0,647.5
Female,17,1,1,1,0,1,1574.45
Female,62,0,0,0,1,0,2748.7
Male,28,1,1,1,0,0,2483.65
Female,70,1,1,1,1,0,6367.2
Female,46,1,1,1,1,0,4904.2
Female,23,1,0,0,1,0,2044.95
Male,47,0,1,0,0,0,1794.8
Male,68,1,0,1,1,0,7173.15
Female,60,1,1,1,1,1,6441.4
Female,67,1,1,1,1,0,7039.05
Female,14,1,1,1,1,0,921.4
Male,57,1,0,0,0,0,4018.35
Female,55,1,0,1,1,0,5448.6
Male,1,1,0,0,0,0,20.25
Male,1,1,1,0,0,1,49.9
Male,23,1,1,1,0,0,2085.45
Female,13,1,0,1,1,1,1358.85
Male,47,1,0,1,1,0,5135.15
Male,38,1,0,0,0,0,730.1
Female,38,1,0,0,0,1,2869.85
Female,2,1,0,0,0,0,118.25
Male,1,1,1,0,0,1,49.25
Male,15,1,0,0,0,0,1108.6
Female,26,1,0,0,0,0,1815.65
Female,35,1,0,0,0,0,730.4
Male,3,1,0,0,0,0,75.45
Male,50,1,1,1,1,1,5071.05
Male,42,1,0,0,1,0,4014.6
Male,10,1,1,0,0,0,568.85
Female,61,1,1,0,1,0,5860.7
Female,68,1,1,1,1,0,7279.35
Male,10,1,0,1,1,0,1064.95
Male,65,1,0,0,0,1,5769.6
Female,72,1,1,1,1,0,5886.85
Male,55,1,1,0,0,0,4238.45
Female,1,1,0,0,0,1,20.3
Female,7,1,1,0,1,0,418.3
Female,2,1,0,0,0,0,136.05
Female,9,1,0,0,0,0,708.2
Male,27,1,0,0,0,0,788.55
Male,7,1,0,1,1,1,700.85
Female,64,1,1,0,1,0,4378.8
Male,70,0,1,0,1,0,3442.8
Male,2,1,0,1,1,1,181.7
Male,67,1,1,1,1,0,7171.7
Female,45,1,0,1,0,1,4016.85
Female,24,1,0,0,0,0,553.0
Male,4,1,0,0,0,0,96.85
Male,44,1,0,1,1,0,4122.9
Female,72,1,0,0,0,0,1482.3
Female,1,1,0,0,0,1,74.3
Male,66,1,0,0,0,0,1240.8
Male,1,0,1,0,1,1,44.65
Male,13,1,0,0,1,1,1095.3
Male,10,1,0,0,0,1,788.8
Male,65,1,0,1,1,0,6578.55
Male,1,1,0,0,0,0,19.55
Male,38,1,1,1,0,0,2802.3
Male,23,0,1,0,0,0,857.75
Female,10,1,0,0,0,0,184.4
Male,4,1,0,1,1,1,364.55
Male,72,1,1,1,1,0,6093.3
Female,35,1,1,0,0,0,1861.1
Female,1,1,0,0,0,1,20.4
Female,58,1,0,0,0,0,1079.65
Male,70,1,1,1,1,0,7475.1
Male,38,1,0,1,1,0,2862.55
Female,60,0,0,1,1,0,3069.45
Male,26,1,0,1,0,0,2349.8
Female,8,1,1,0,0,0,469.25
Male,41,1,1,1,1,1,4213.35
Female,36,1,0,1,0,0,3301.05
Male,54,1,1,0,1,0,3529.95
Male,71,1,0,1,1,1,7723.7
Female,55,1,0,0,0,0,4144.9
Female,72,1,0,0,0,0,4265.0
Female,3,1,1,0,0,1,154.65
Female,54,1,0,0,0,0,3246.45
Male,72,1,1,1,1,0,8337.45
Male,52,1,1,1,1,0,5731.4
Female,60,1,0,1,1,0,6176.6
Female,39,0,0,1,1,0,1905.4
Female,15,1,0,1,0,0,931.9
Male,69,1,1,1,1,1,7348.8
Male,43,1,0,0,0,0,776.25
Female,63,1,1,1,0,0,5243.05
Male,2,1,0,0,0,0,141.65
Female,72,1,1,1,1,0,7679.65
Female,32,1,0,0,1,1,2954.5
Male,40,1,0,0,0,0,1006.9
Female,58,0,0,1,0,0,2540.1
Male,67,0,1,1,0,0,3097.2
Female,51,1,0,0,0,1,3807.35
Male,31,1,1,1,1,0,2484.0
Male,69,1,0,0,0,0,5785.65
Male,32,1,1,0,0,0,2619.15
Female,21,1,1,1,0,0,1524.85
Male,52,1,0,0,0,0,2790.65
Female,72,1,0,0,0,0,1784.5
Female,72,0,0,1,1,1,3937.45
Male,52,0,0,0,1,0,2276.1
Female,41,1,1,0,0,0,2029.05
Male,41,1,0,0,0,0,802.35
Female,6,1,0,0,0,1,418.4
Male,67,1,1,0,0,0,4653.25
Female,16,1,0,0,0,0,275.9
Male,17,1,0,0,0,0,343.45
Male,35,1,0,0,0,0,2130.45
Female,58,1,0,0,0,0,1191.4
Male,1,1,0,0,0,1,50.5
Male,52,0,1,1,0,0,2554.0
Female,70,1,1,1,1,0,5589.45
Female,19,1,0,0,0,0,467.7
Male,1,1,0,0,0,1,74.4
Female,35,1,1,1,1,0,3756.45
Female,32,1,0,1,1,0,3334.9
Female,17,1,1,0,0,0,920.5
Female,67,1,0,0,0,0,3431.75
Female,9,1,0,0,0,0,150.35
Male,31,1,1,1,1,1,2587.7
Male,4,1,0,1,0,0,367.95
Male,58,1,1,0,0,0,5125.75
Male,60,1,1,1,1,0,4801.1
Male,58,1,1,1,1,1,6219.6
Male,1,1,0,0,0,0,19.55
Female,27,1,0,0,0,0,550.1
Male,66,1,1,1,1,0,7862.25
Male,15,1,0,1,0,0,1242.2
Male,47,1,0,1,1,1,4871.05
Female,41,1,0,0,0,0,3190.65
Male,59,0,0,1,1,0,2666.75
Female,50,1,0,0,0,0,3533.6
Male,17,0,0,1,0,0,792.15
Male,6,1,0,0,0,0,295.65
Male,51,0,0,0,0,0,1459.35
Male,44,1,1,1,1,1,4398.15
Male,49,1,0,1,0,0,4297.95
Male,2,1,0,1,1,1,167.3
Male,59,1,1,0,1,0,4096.9
Male,50,1,0,1,0,0,3454.6
Female,59,1,0,0,0,0,1286.0
Male,18,1,0,0,0,0,1387.0
Male,10,1,0,0,0,0,786.3
Male,14,1,0,0,0,0,641.25
Male,35,1,0,0,0,0,705.45
Male,8,1,0,0,0,0,345.5
Male,18,1,0,0,0,0,345.9
Female,60,1,0,1,0,0,5811.8
Female,1,1,0,1,1,1,94.4
Female,6,1,0,0,0,0,124.45
Female,19,1,1,1,0,0,1375.6
Male,53,1,1,0,0,0,3491.55
Male,72,1,0,1,1,0,7920.7
Female,60,1,1,1,1,0,6640.7
Female,1,1,0,1,0,1,55.0
Female,13,1,1,0,0,0,718.1
Female,5,1,0,0,0,0,320.4
Male,1,1,0,1,1,1,101.45
Male,13,1,0,1,1,0,1334.45
Male,37,1,1,1,1,0,3358.65
Male,64,1,0,0,0,0,4764.0
Female,5,1,1,1,0,1,350.3
Female,61,1,1,0,1,0,5703.0
Female,1,1,0,0,0,1,69.5
Male,1,1,0,0,0,1,18.85
Male,26,1,0,0,0,0,525.55
Female,1,1,0,0,0,1,69.2
Male,24,1,0,0,0,0,483.15
Male,17,0,1,1,1,0,934.8
Female,26,0,0,0,0,0,786.5
Male,1,1,0,0,0,1,69.65
Male,40,1,0,1,1,1,4086.3
Male,52,1,0,1,1,0,5364.8
Female,1,1,0,0,0,1,82.3
Male,1,1,0,0,0,0,20.3
Female,21,0,1,0,0,0,770.4
Female,67,1,0,1,1,0,6816.95
Female,44,1,1,0,0,0,2419.55
Male,70,0,1,1,1,0,4138.7
Male,3,1,0,1,0,1,267.6
Male,56,1,0,0,0,0,3457.45
Female,13,1,0,0,1,1,1115.2
Female,58,1,0,0,1,1,5435.6
Female,42,1,0,1,1,1,4186.3
Male,1,0,0,0,0,1,25.05
Female,46,1,1,0,1,0,4630.2
Female,63,1,0,0,0,0,3221.25
Male,11,1,1,0,0,0,688.5
Male,15,1,1,0,0,0,867.1
Male,72,0,1,1,1,0,4746.05
Female,29,0,0,0,0,1,712.85
Male,1,1,0,0,0,1,48.95
Female,6,1,0,1,0,0,355.1
Male,1,1,0,0,0,1,45.3
Male,63,1,0,0,1,0,5764.7
Male,2,1,0,0,1,1,167.3
Female,18,1,0,0,0,0,428.45
Female,43,0,1,0,0,0,1505.35
Female,15,0,1,0,0,0,693.45
Male,10,1,0,1,1,1,930.4
Male,55,1,0,0,0,0,1177.95
Male,49,1,1,1,1,1,5069.65
Male,6,1,0,0,0,1,324.25
Male,70,1,0,0,0,0,1458.1
Male,2,1,0,0,0,1,156.4
Male,63,0,1,0,0,0,2298.9
Female,25,1,1,0,1,0,1679.65
Female,18,1,0,0,0,0,369.6
Male,28,1,1,1,1,0,2998.0
Female,53,1,1,0,1,0,5206.55
Male,35,1,0,1,1,1,3626.1
Male,1,0,0,0,0,0,24.4
Male,70,1,1,1,1,1,7968.85
Male,2,1,1,0,0,1,152.45
Female,26,1,1,1,1,0,1959.5
Female,34,1,0,0,1,0,2053.05
Female,19,1,0,0,0,0,398.55
Male,15,1,0,0,0,1,1130.85
Female,62,1,0,0,0,0,3425.35
Female,42,1,0,1,1,1,4323.45
Female,9,1,0,1,1,1,703.55
Male,24,1,0,0,0,0,1275.7
Male,68,0,0,0,0,0,2965.75
Male,31,1,1,0,0,0,1647.0
Female,1,1,0,0,1,1,56.25
Male,21,1,1,1,1,1,2249.95
Female,63,1,0,1,1,0,6109.75
Female,2,1,0,0,1,1,159.4
Female,61,0,1,1,1,0,3751.15
Female,1,1,0,0,0,1,68.65
Male,18,1,0,0,0,0,411.25
Female,6,1,0,0,0,0,105.5
Female,33,1,0,1,1,0,3320.6
Male,16,1,0,0,0,1,327.45
Female,56,1,1,1,1,0,5669.5
Male,23,1,0,0,0,0,465.45
Male,9,1,0,0,0,0,704.3
Female,14,1,0,1,1,1,1369.8
Male,15,1,0,0,0,1,1107.25
Male,5,1,0,0,0,0,95.55
Male,61,1,0,1,1,0,6375.2
Male,70,1,1,1,1,0,8152.3
Male,15,1,0,1,1,0,1566.75
Male,8,1,0,0,0,0,130.25
Female,8,1,0,0,0,0,162.15
Female,4,0,0,0,0,0,110.05
Female,34,1,0,0,0,0,1885.15
Male,68,1,1,1,1,0,6302.85
Female,45,0,1,0,1,0,2264.5
Female,9,1,0,1,0,0,816.8
Female,22,1,1,0,0,0,1253.5
Female,2,1,0,0,0,0,41.2
Male,70,1,1,1,0,0,5265.55
Female,10,1,1,0,1,0,693.3
Male,72,1,1,1,1,0,5997.1
Female,49,1,0,1,1,0,3824.2
Female,54,1,1,1,0,0,3886.05
Female,71,1,0,1,1,0,7283.25
Female,22,1,0,0,0,0,412.55
Female,50,1,0,0,0,0,1070.25
Female,43,1,0,0,0,0,817.95
Female,45,1,0,0,0,0,1171.3
Male,64,1,0,1,1,0,6548.65
Female,23,1,0,0,0,0,625.65
Female,68,1,0,0,0,0,1911.5
Female,1,1,0,0,0,1,70.85
Male,2,1,0,0,0,1,134.7
Male,26,1,1,1,0,0,1507.0
Male,55,0,1,1,1,1,2978.3
Male,14,1,0,0,0,0,299.3
Male,71,1,1,1,1,0,5832.65
Male,64,1,1,1,0,0,5567.55
Female,7,1,1,1,1,1,450.8
Female,57,1,1,1,0,0,4166.35
Female,13,1,0,1,0,1,1215.6
Female,3,0,0,0,0,1,91.7
Male,72,1,1,1,1,0,7898.45
Female,40,1,0,1,0,0,3915.4
Male,14,1,1,1,0,0,979.5
Male,2,1,0,0,0,0,90.05
Male,66,1,1,1,1,1,7432.05
Female,38,1,1,1,1,1,4026.4
Male,1,0,0,0,0,1,25.3
Male,22,1,1,0,0,1,1193.05
Male,1,1,0,0,0,1,20.1
Male,5,1,0,1,0,0,398.55
Male,29,1,1,1,0,0,1958.45
Male,1,1,0,0,0,1,69.9
Female,3,1,0,0,0,0,63.15
Male,71,1,0,0,0,0,1301.1
Male,9,1,0,0,0,0,484.05
Male,43,1,0,1,1,1,4528.0
Female,48,1,0,1,1,0,3887.85
Male,26,1,0,0,0,0,2208.75
Female,9,1,0,0,0,0,238.15
Male,1,1,0,0,1,1,80.8
Female,46,1,0,0,0,0,958.15
Male,2,1,0,0,1,1,118.3
Male,1,1,0,0,0,1,76.45
Male,64,0,1,1,1,0,3845.45
Female,12,1,0,1,0,1,1094.5
Male,6,1,0,1,1,1,573.75
Female,59,1,0,0,0,0,1267.0
Female,7,1,0,1,1,0,633.45
Female,72,1,0,1,1,0,6129.65
Male,16,1,0,0,1,0,1218.25
Male,25,1,0,0,0,0,1405.3
Female,34,1,1,0,0,1,2274.9
Female,1,1,0,0,0,1,74.5
Female,10,1,0,1,1,1,1068.85
Male,24,1,0,0,0,0,533.9
Female,10,1,0,1,0,0,676.15
Male,69,1,0,0,0,0,3804.4
Male,57,1,0,0,0,0,1118.8
Male,50,1,1,1,1,0,5236.4
Male,28,0,1,1,0,0,1386.8
Female,16,1,0,0,0,1,762.25
Male,25,1,1,1,1,0,1902.0
Female,3,1,0,0,0,0,239.05
Male,61,1,0,1,1,0,5673.7
Female,2,1,0,0,0,0,39.8
Male,51,1,0,0,0,0,997.75
Female,71,1,0,1,1,0,5574.35
Female,20,1,0,0,0,0,406.05
Male,6,1,0,0,0,0,138.85
Female,6,1,0,0,0,0,123.65
Female,29,1,1,0,0,0,1801.1
Male,36,1,0,0,0,0,689.0
Female,28,0,0,0,0,0,790.7
Female,7,1,0,1,0,1,582.5
Female,63,1,0,0,0,0,1618.2
Male,48,1,0,0,0,0,1173.35
Female,49,1,0,0,0,0,900.9
Male,27,1,0,0,0,1,2122.05
Male,72,1,1,1,1,0,6719.9
Male,1,1,0,0,0,1,69.15
Female,72,0,1,1,1,0,3784.0
Female,47,0,1,0,0,0,1798.65
Female,1,1,0,1,0,0,54.65
Female,36,1,0,1,1,0,3886.45
Male,43,0,0,0,0,0,1224.05
Female,27,1,1,1,1,0,2310.2
Female,9,1,0,0,1,1,723.4
Female,38,1,1,1,1,0,3988.5
Female,35,1,0,1,1,0,3554.6
Female,0,1,1,1,0,0,
Female,59,1,1,1,1,0,6034.85
Male,27,1,0,0,0,0,531.6
Female,2,1,0,0,0,0,85.1
Male,7,1,0,0,0,0,173.0
Female,36,1,1,0,1,0,2511.95
Female,41,1,0,1,0,0,3893.6
Female,13,0,0,0,0,0,357.15
Male,19,1,0,0,0,0,467.5
Female,60,0,1,0,0,0,2288.7
Female,48,1,1,1,0,1,4627.85
Male,3,1,0,1,0,1,289.1
Male,69,1,1,1,0,0,6460.55
Male,43,0,1,0,1,0,1931.3
Female,11,0,1,0,0,0,402.6
Female,45,1,0,0,0,0,2221.55
Male,72,1,1,1,1,0,7758.9
Female,2,1,0,0,0,1,172.85
Female,12,1,0,0,0,0,224.5
Female,67,1,1,1,1,0,7388.45
Male,37,1,1,1,0,0,3460.95
Female,39,0,1,0,0,0,1700.9
Female,41,1,1,0,1,0,3090.65
Female,25,0,0,1,1,0,1293.8
Male,8,1,1,0,1,0,645.8
Female,71,1,1,0,0,0,5224.95
Male,5,1,0,0,1,0,500.1
Female,30,1,0,1,1,0,2427.1
Male,40,1,1,0,1,0,3488.15
Female,54,1,0,0,0,0,1035.7
Male,72,1,0,1,1,0,7565.35
Male,28,1,0,1,1,0,2799.0
Male,18,1,1,0,1,0,1601.5
Female,2,0,0,1,1,1,85.5
Female,59,1,0,1,1,0,6256.2
Male,22,1,1,0,0,0,1232.9
